Año,Mes,Muestra,Celda_ID,Subzona,Celda_ID_local,Centroide_X,Centroide_Y,NDSI_mean
2019,1,3,0,ZonaCraterRestringida,0,417297.17103333806,2113283.9691889156,-0.4622262269258499
2019,1,3,1,ZonaCraterRestringida,1,417295.13252115215,2113315.5696639265,-0.6013274788856506
2019,1,3,2,ZonaCraterRestringida,2,417348.15142549435,2112989.5247444673,
2019,1,3,3,ZonaCraterRestringida,3,417344.69547647884,2113028.6921666446,-0.3651733875274658
2019,1,3,4,ZonaCraterRestringida,4,417340.43676653615,2113076.9575459966,-0.4084006160497665
2019,1,3,5,ZonaCraterRestringida,5,417336.0802116116,2113126.3318351437,-0.38198389964444296
2019,1,3,6,ZonaCraterRestringida,6,417331.6969111009,2113176.009240933,-0.44152673996157116
2019,1,3,7,ZonaCraterRestringida,7,417327.30251022556,2113225.812450855,-0.5467743595009265
2019,1,3,8,ZonaCraterRestringida,8,417325.003196715,2113275.0031294553,-0.5833754372596741
2019,1,3,9,ZonaCraterRestringida,9,417325.6628420936,2113324.366700317,-0.49896442145109177
2019,1,3,10,ZonaCraterRestringida,10,417336.9741805842,2113366.431645396,-0.5213603556156159
2019,1,3,11,ZonaCraterRestringida,11,417387.9464277222,2112833.902571387,-0.4498346712854173
2019,1,3,12,ZonaCraterRestringida,12,417383.1596779563,2112876.097883228,-0.41859299295088825
2019,1,3,13,ZonaCraterRestringida,13,417378.7681152053,2112925.8689277424,-0.49229409723054796
2019,1,3,14,ZonaCraterRestringida,14,417375.29469794343,2112975.2318467465,-0.4549419975280762
2019,1,3,15,ZonaCraterRestringida,15,417375.0,2113025.0,-0.5845344638824463
2019,1,3,16,ZonaCraterRestringida,16,417375.0,2113075.0,-0.5480888247489929
2019,1,3,17,ZonaCraterRestringida,17,417375.0,2113125.0,-0.5751107382774353
2019,1,3,18,ZonaCraterRestringida,18,417375.0,2113175.0,-0.5610636997222901
2019,1,3,19,ZonaCraterRestringida,19,417375.0,2113225.0,-0.47818718791007997
2019,1,3,20,ZonaCraterRestringida,20,417375.0,2113275.0,-0.611093133687973
2019,1,3,21,ZonaCraterRestringida,21,417375.0,2113325.0,-0.7047327160835266
2019,1,3,22,ZonaCraterRestringida,22,417375.00195585424,2113374.9980479856,-0.5313445925712585
2019,1,3,23,ZonaCraterRestringida,23,417382.97877537605,2113419.4248648304,-0.5258032043774923
2019,1,3,24,ZonaCraterRestringida,24,417396.7317684618,2113454.122767251,-0.5126617550849915
2019,1,3,25,ZonaCraterRestringida,25,417436.67447617726,2112789.4474236504,-0.5066354622443517
2019,1,3,26,ZonaCraterRestringida,26,417425.3502181105,2112825.361460418,-0.4848825395107269
2019,1,3,27,ZonaCraterRestringida,27,417425.0,2112875.0,-0.45593486666679384
2019,1,3,28,ZonaCraterRestringida,28,417425.0,2112925.0,-0.5161200594902039
2019,1,3,29,ZonaCraterRestringida,29,417425.0,2112975.0,-0.5489267325401306
2019,1,3,30,ZonaCraterRestringida,30,417425.0,2113025.0,-0.49128743886947635
2019,1,3,31,ZonaCraterRestringida,31,417425.0,2113075.0,-0.5299428057670593
2019,1,3,32,ZonaCraterRestringida,32,417425.0,2113125.0,-0.5310495042800903
2019,1,3,33,ZonaCraterRestringida,33,417425.0,2113175.0,-0.5433409416675568
2019,1,3,34,ZonaCraterRestringida,34,417425.0,2113225.0,-0.5296142601966858
2019,1,3,35,ZonaCraterRestringida,35,417425.0,2113275.0,-0.6030925730615855
2019,1,3,36,ZonaCraterRestringida,36,417425.0,2113325.0,-0.48745921775698664
2019,1,3,37,ZonaCraterRestringida,37,417425.0,2113375.0,-0.7056004655361175
2019,1,3,38,ZonaCraterRestringida,38,417425.0,2113425.0,-0.6353216671943664
2019,1,3,39,ZonaCraterRestringida,39,417429.3591875222,2113471.3935904475,-0.5318197325656289
2019,1,3,40,ZonaCraterRestringida,40,417443.2772290674,2113508.480555773,-0.5054803093274435
2019,1,3,41,ZonaCraterRestringida,41,417491.05405038584,2112742.9156393716,-0.5158986250559489
2019,1,3,42,ZonaCraterRestringida,42,417476.60454550496,2112776.753736054,-0.5147393669771112
2019,1,3,43,ZonaCraterRestringida,43,417475.0,2112825.0,-0.5198791599273682
2019,1,3,44,ZonaCraterRestringida,44,417475.0,2112875.0,-0.48646126747131346
2019,1,3,45,ZonaCraterRestringida,45,417475.0,2112925.0,-0.5265756988525391
2019,1,3,46,ZonaCraterRestringida,46,417475.0,2112975.0,-0.5515580928325653
2019,1,3,47,ZonaCraterRestringida,47,417475.0,2113025.0,-0.4910102844238281
2019,1,3,48,ZonaCraterRestringida,48,417475.0,2113075.0,-0.49413454413414004
2019,1,3,49,ZonaCraterRestringida,49,417475.0,2113125.0,-0.5252455651760102
2019,1,3,50,ZonaCraterRestringida,50,417475.0,2113175.0,-0.532903003692627
2019,1,3,51,ZonaCraterRestringida,51,417475.0,2113225.0,-0.5388158321380615
2019,1,3,52,ZonaCraterRestringida,52,417475.0,2113275.0,-0.5957228016853332
2019,1,3,53,ZonaCraterRestringida,53,417475.0,2113325.0,-0.49342978119850156
2019,1,3,54,ZonaCraterRestringida,54,417475.0,2113375.0,-0.5836111408472061
2019,1,3,55,ZonaCraterRestringida,55,417475.0,2113425.0,-0.7086878836154937
2019,1,3,56,ZonaCraterRestringida,56,417475.0,2113475.0,-0.6259177935123443
2019,1,3,57,ZonaCraterRestringida,57,417476.95714336843,2113523.222255684,-0.5193084437738765
2019,1,3,58,ZonaCraterRestringida,58,417489.8226896729,2113562.8383442946,-0.5381271839141846
2019,1,3,59,ZonaCraterRestringida,59,417545.3396801679,2112696.5333284903,-0.6033241748809814
2019,1,3,60,ZonaCraterRestringida,60,417528.40236814367,2112729.066500403,-0.5312005281448364
2019,1,3,61,ZonaCraterRestringida,61,417525.0,2112775.0,-0.5284744954109192
2019,1,3,62,ZonaCraterRestringida,62,417525.0,2112825.0,-0.5371914565563202
2019,1,3,63,ZonaCraterRestringida,63,417525.0,2112875.0,-0.5186805438995361
2019,1,3,64,ZonaCraterRestringida,64,417525.0,2112925.0,-0.5893576610088348
2019,1,3,65,ZonaCraterRestringida,65,417525.0,2112975.0,-0.47414012551307677
2019,1,3,66,ZonaCraterRestringida,66,417525.0,2113025.0,-0.45930954813957214
2019,1,3,67,ZonaCraterRestringida,67,417525.0,2113075.0,-0.5020875418186188
2019,1,3,68,ZonaCraterRestringida,68,417525.0,2113125.0,-0.5007545280456543
2019,1,3,69,ZonaCraterRestringida,69,417525.0,2113175.0,-0.4921674716472626
2019,1,3,70,ZonaCraterRestringida,70,417525.0,2113225.0,-0.476755336523056
2019,1,3,71,ZonaCraterRestringida,71,417525.0,2113275.0,-0.5505925154685974
2019,1,3,72,ZonaCraterRestringida,72,417525.0,2113325.0,-0.5079219174385071
2019,1,3,73,ZonaCraterRestringida,73,417525.0,2113375.0,-0.45403999745845797
2019,1,3,74,ZonaCraterRestringida,74,417525.0,2113425.0,-0.5104052095115185
2019,1,3,75,ZonaCraterRestringida,75,417525.0,2113475.0,-0.81892429292202
2019,1,3,76,ZonaCraterRestringida,76,417525.0,2113525.0,-0.5756042651508165
2019,1,3,77,ZonaCraterRestringida,77,417525.6548278177,2113574.131821748,-0.4988691918551922
2019,1,3,78,ZonaCraterRestringida,78,417543.07831995795,2113601.221472949,
2019,1,3,79,ZonaCraterRestringida,79,417575.7905151905,2112694.894878567,-0.4859592437744141
2019,1,3,80,ZonaCraterRestringida,80,417575.0,2112725.0,-0.5261580669879913
2019,1,3,81,ZonaCraterRestringida,81,417575.0,2112775.0,-0.535176911354065
2019,1,3,82,ZonaCraterRestringida,82,417575.0,2112825.0,-0.5303203594684601
2019,1,3,83,ZonaCraterRestringida,83,417575.0,2112875.0,-0.5362363338470459
2019,1,3,84,ZonaCraterRestringida,84,417575.0,2112925.0,-0.5254204916954041
2019,1,3,85,ZonaCraterRestringida,85,417575.0,2112975.0,-0.4686667728424072
2019,1,3,86,ZonaCraterRestringida,86,417575.0,2113025.0,-0.5403655958175659
2019,1,3,87,ZonaCraterRestringida,87,417575.0,2113075.0,-0.5016000866889954
2019,1,3,88,ZonaCraterRestringida,88,417575.0,2113125.0,-0.5350687611103058
2019,1,3,89,ZonaCraterRestringida,89,417575.0,2113175.0,-0.49420953512191773
2019,1,3,90,ZonaCraterRestringida,90,417575.0,2113225.0,-0.48417180418968203
2019,1,3,91,ZonaCraterRestringida,91,417575.0,2113275.0,-0.5706531524658203
2019,1,3,92,ZonaCraterRestringida,92,417575.0,2113325.0,-0.5858722066879273
2019,1,3,93,ZonaCraterRestringida,93,417575.0,2113375.0,-0.47610036611557005
2019,1,3,94,ZonaCraterRestringida,94,417575.0,2113425.0,-0.5280110301077365
2019,1,3,95,ZonaCraterRestringida,95,417575.0,2113475.0,-0.7639844131469726
2019,1,3,96,ZonaCraterRestringida,96,417575.0,2113525.0,-0.7034152001142502
2019,1,3,97,ZonaCraterRestringida,97,417575.0,2113575.0,-0.5015609908103943
2019,1,3,98,ZonaCraterRestringida,98,417579.5522375324,2113604.439759793,-0.4211078807711601
2019,1,3,99,ZonaCraterRestringida,99,417646.8406996311,2112538.2258769753,-0.5201424658298492
2019,1,3,100,ZonaCraterRestringida,100,417647.68530542305,2112552.2154949633,
2019,1,3,101,ZonaCraterRestringida,101,417625.6644527856,2112693.9316475997,-0.5080061852931976
2019,1,3,102,ZonaCraterRestringida,102,417625.0,2112725.0,-0.5307766437530518
2019,1,3,103,ZonaCraterRestringida,103,417625.0,2112775.0,-0.539655534029007
2019,1,3,104,ZonaCraterRestringida,104,417625.0,2112825.0,-0.5651092410087586
2019,1,3,105,ZonaCraterRestringida,105,417625.0,2112875.0,-0.524162585735321
2019,1,3,106,ZonaCraterRestringida,106,417625.0,2112925.0,-0.4708131492137909
2019,1,3,107,ZonaCraterRestringida,107,417625.0,2112975.0,-0.48202776789665225
2019,1,3,108,ZonaCraterRestringida,108,417625.0,2113025.0,-0.5242332565784454
2019,1,3,109,ZonaCraterRestringida,109,417625.0,2113075.0,-0.48751638531684877
2019,1,3,110,ZonaCraterRestringida,110,417625.0,2113125.0,-0.5286421477794647
2019,1,3,111,ZonaCraterRestringida,111,417625.0,2113175.0,-0.4696651792526245
2019,1,3,112,ZonaCraterRestringida,112,417625.0,2113225.0,-0.5721577370166778
2019,1,3,113,ZonaCraterRestringida,113,417625.0,2113275.0,-0.5477968239784241
2019,1,3,114,ZonaCraterRestringida,114,417625.0,2113325.0,-0.5557961010932922
2019,1,3,115,ZonaCraterRestringida,115,417625.0,2113375.0,-0.6094598162174225
2019,1,3,116,ZonaCraterRestringida,116,417625.0,2113425.0,-0.5379241478443145
2019,1,3,117,ZonaCraterRestringida,117,417625.0,2113475.0,-0.828276765346527
2019,1,3,118,ZonaCraterRestringida,118,417625.0,2113525.0,-0.6810559903581938
2019,1,3,119,ZonaCraterRestringida,119,417625.0,2113575.0,-0.5190827739238739
2019,1,3,120,ZonaCraterRestringida,120,417627.1754633325,2113608.641809129,-0.5252990755769942
2019,1,3,121,ZonaCraterRestringida,121,417690.60238750995,2112445.581719501,-0.4148451238870621
2019,1,3,122,ZonaCraterRestringida,122,417680.4679555634,2112476.558288608,-0.48633948909608943
2019,1,3,123,ZonaCraterRestringida,123,417675.3130798024,2112525.264494174,-0.5259064018726349
2019,1,3,124,ZonaCraterRestringida,124,417681.40379575134,2112568.177731831,-0.5321780383586884
2019,1,3,125,ZonaCraterRestringida,125,417698.43156164174,2112601.501220644,
2019,1,3,126,ZonaCraterRestringida,126,417675.57306661556,2112692.9677469186,-0.49193748235702517
2019,1,3,127,ZonaCraterRestringida,127,417675.0,2112725.0,-0.5409300410747528
2019,1,3,128,ZonaCraterRestringida,128,417675.0,2112775.0,-0.5537419867515564
2019,1,3,129,ZonaCraterRestringida,129,417675.0,2112825.0,-0.5445694530010223
2019,1,3,130,ZonaCraterRestringida,130,417675.0,2112875.0,-0.5304315948486328
2019,1,3,131,ZonaCraterRestringida,131,417675.0,2112925.0,-0.6167812275886536
2019,1,3,132,ZonaCraterRestringida,132,417675.0,2112975.0,-0.48381606698036195
2019,1,3,133,ZonaCraterRestringida,133,417675.0,2113025.0,-0.4896866738796234
2019,1,3,134,ZonaCraterRestringida,134,417675.0,2113075.0,-0.47246153831481935
2019,1,3,135,ZonaCraterRestringida,135,417675.0,2113125.0,-0.5110281491279602
2019,1,3,136,ZonaCraterRestringida,136,417675.0,2113175.0,-0.5451403832435608
2019,1,3,137,ZonaCraterRestringida,137,417675.0,2113225.0,-0.48978044509887697
2019,1,3,138,ZonaCraterRestringida,138,417675.0,2113275.0,-0.5806268453598022
2019,1,3,139,ZonaCraterRestringida,139,417675.0,2113325.0,-0.5468668341636658
2019,1,3,140,ZonaCraterRestringida,140,417675.0,2113375.0,-0.5788208544254303
2019,1,3,141,ZonaCraterRestringida,141,417675.0,2113425.0,-0.5614450204372406
2019,1,3,142,ZonaCraterRestringida,142,417675.0,2113475.0,-0.6698045563697815
2019,1,3,143,ZonaCraterRestringida,143,417675.0,2113525.0,-0.5616042923927307
2019,1,3,144,ZonaCraterRestringida,144,417675.0,2113575.0,-0.5361967670917511
2019,1,3,145,ZonaCraterRestringida,145,417676.42924073664,2113612.9877306647,-0.5278686147469741
2019,1,3,146,ZonaCraterRestringida,146,417728.9165674034,2112436.5750279585,-0.48450429622943586
2019,1,3,147,ZonaCraterRestringida,147,417725.0,2112475.0,-0.47240581750869753
2019,1,3,148,ZonaCraterRestringida,148,417725.0,2112525.0,-0.5251077556610108
2019,1,3,149,ZonaCraterRestringida,149,417725.0,2112575.0,-0.5286193025112152
2019,1,3,150,ZonaCraterRestringida,150,417731.9781090729,2112617.5043444536,-0.5513660709063212
2019,1,3,151,ZonaCraterRestringida,151,417725.5897677358,2112691.853712965,-0.5276543021202087
2019,1,3,152,ZonaCraterRestringida,152,417725.0,2112725.0,-0.5808628368377685
2019,1,3,153,ZonaCraterRestringida,153,417725.0,2112775.0,-0.5607630121707916
2019,1,3,154,ZonaCraterRestringida,154,417725.0,2112825.0,-0.5487308752536774
2019,1,3,155,ZonaCraterRestringida,155,417725.0,2112875.0,-0.5087028765678405
2019,1,3,156,ZonaCraterRestringida,156,417725.0,2112925.0,-0.5277002930641175
2019,1,3,157,ZonaCraterRestringida,157,417725.0,2112975.0,-0.4615605509281158
2019,1,3,158,ZonaCraterRestringida,158,417725.0,2113025.0,-0.45560439467430114
