Año,Mes,Muestra,Celda_ID,Subzona,Celda_ID_local,Centroide_X,Centroide_Y,NDSI_mean
2019,2,2,0,ZonaCraterRestringida,0,417297.17103333806,2113283.9691889156,0.04822053946554661
2019,2,2,1,ZonaCraterRestringida,1,417295.13252115215,2113315.5696639265,0.06045727804303169
2019,2,2,2,ZonaCraterRestringida,2,417348.15142549435,2112989.5247444673,
2019,2,2,3,ZonaCraterRestringida,3,417344.69547647884,2113028.6921666446,0.0694081574678421
2019,2,2,4,ZonaCraterRestringida,4,417340.43676653615,2113076.9575459966,0.030361825227737428
2019,2,2,5,ZonaCraterRestringida,5,417336.0802116116,2113126.3318351437,0.021933335411761488
2019,2,2,6,ZonaCraterRestringida,6,417331.6969111009,2113176.009240933,0.011605873610177595
2019,2,2,7,ZonaCraterRestringida,7,417327.30251022556,2113225.812450855,0.040479048722140164
2019,2,2,8,ZonaCraterRestringida,8,417325.003196715,2113275.0031294553,0.04862722598016262
2019,2,2,9,ZonaCraterRestringida,9,417325.6628420936,2113324.366700317,0.04843004373833537
2019,2,2,10,ZonaCraterRestringida,10,417336.9741805842,2113366.431645396,0.06935617439448834
2019,2,2,11,ZonaCraterRestringida,11,417387.9464277222,2112833.902571387,0.1348717270625962
2019,2,2,12,ZonaCraterRestringida,12,417383.1596779563,2112876.097883228,0.13568510115146637
2019,2,2,13,ZonaCraterRestringida,13,417378.7681152053,2112925.8689277424,0.08663821770321756
2019,2,2,14,ZonaCraterRestringida,14,417375.29469794343,2112975.2318467465,0.0635484717041254
2019,2,2,15,ZonaCraterRestringida,15,417375.0,2113025.0,0.06278306856751442
2019,2,2,16,ZonaCraterRestringida,16,417375.0,2113075.0,0.04150119055761024
2019,2,2,17,ZonaCraterRestringida,17,417375.0,2113125.0,0.0007409201166592538
2019,2,2,18,ZonaCraterRestringida,18,417375.0,2113175.0,0.0005524531751871109
2019,2,2,19,ZonaCraterRestringida,19,417375.0,2113225.0,0.019367298255674542
2019,2,2,20,ZonaCraterRestringida,20,417375.0,2113275.0,0.07771199367940426
2019,2,2,21,ZonaCraterRestringida,21,417375.0,2113325.0,0.06799219612032176
2019,2,2,22,ZonaCraterRestringida,22,417375.00195585424,2113374.9980479856,0.06796227872371674
2019,2,2,23,ZonaCraterRestringida,23,417382.97877537605,2113419.4248648304,0.048326295862595244
2019,2,2,24,ZonaCraterRestringida,24,417396.7317684618,2113454.122767251,0.04846165329217911
2019,2,2,25,ZonaCraterRestringida,25,417436.67447617726,2112789.4474236504,0.1288315219183763
2019,2,2,26,ZonaCraterRestringida,26,417425.3502181105,2112825.361460418,0.14479668974876403
2019,2,2,27,ZonaCraterRestringida,27,417425.0,2112875.0,0.12853665351867677
2019,2,2,28,ZonaCraterRestringida,28,417425.0,2112925.0,0.05444740330800414
2019,2,2,29,ZonaCraterRestringida,29,417425.0,2112975.0,0.03276542214211076
2019,2,2,30,ZonaCraterRestringida,30,417425.0,2113025.0,0.01891625938937068
2019,2,2,31,ZonaCraterRestringida,31,417425.0,2113075.0,0.025575945507735013
2019,2,2,32,ZonaCraterRestringida,32,417425.0,2113125.0,0.008680751519277692
2019,2,2,33,ZonaCraterRestringida,33,417425.0,2113175.0,-0.014372452606912701
2019,2,2,34,ZonaCraterRestringida,34,417425.0,2113225.0,-0.009735572458012029
2019,2,2,35,ZonaCraterRestringida,35,417425.0,2113275.0,0.039220639038830996
2019,2,2,36,ZonaCraterRestringida,36,417425.0,2113325.0,0.056833291687071325
2019,2,2,37,ZonaCraterRestringida,37,417425.0,2113375.0,0.07194939509034157
2019,2,2,38,ZonaCraterRestringida,38,417425.0,2113425.0,0.00959582842886448
2019,2,2,39,ZonaCraterRestringida,39,417429.3591875222,2113471.3935904475,-0.01097789122477958
2019,2,2,40,ZonaCraterRestringida,40,417443.2772290674,2113508.480555773,-0.07807995130618413
2019,2,2,41,ZonaCraterRestringida,41,417491.05405038584,2112742.9156393716,0.10322457551956177
2019,2,2,42,ZonaCraterRestringida,42,417476.60454550496,2112776.753736054,0.11996832943480948
2019,2,2,43,ZonaCraterRestringida,43,417475.0,2112825.0,0.13995784699916838
2019,2,2,44,ZonaCraterRestringida,44,417475.0,2112875.0,0.11105560272932052
2019,2,2,45,ZonaCraterRestringida,45,417475.0,2112925.0,0.04177681805565953
2019,2,2,46,ZonaCraterRestringida,46,417475.0,2112975.0,0.034770555645227436
2019,2,2,47,ZonaCraterRestringida,47,417475.0,2113025.0,0.020710831396281718
2019,2,2,48,ZonaCraterRestringida,48,417475.0,2113075.0,0.03757778123021126
2019,2,2,49,ZonaCraterRestringida,49,417475.0,2113125.0,0.008654427079018206
2019,2,2,50,ZonaCraterRestringida,50,417475.0,2113175.0,0.010799505072645843
2019,2,2,51,ZonaCraterRestringida,51,417475.0,2113225.0,-0.00632416128879413
2019,2,2,52,ZonaCraterRestringida,52,417475.0,2113275.0,0.008116451548412442
2019,2,2,53,ZonaCraterRestringida,53,417475.0,2113325.0,0.020879125026986002
2019,2,2,54,ZonaCraterRestringida,54,417475.0,2113375.0,0.027614135509356857
2019,2,2,55,ZonaCraterRestringida,55,417475.0,2113425.0,-0.0036677810433320703
2019,2,2,56,ZonaCraterRestringida,56,417475.0,2113475.0,-0.052455047965049746
2019,2,2,57,ZonaCraterRestringida,57,417476.95714336843,2113523.222255684,-0.043689013543454086
2019,2,2,58,ZonaCraterRestringida,58,417489.8226896729,2113562.8383442946,-0.03562913183122873
2019,2,2,59,ZonaCraterRestringida,59,417545.3396801679,2112696.5333284903,0.10390030592679977
2019,2,2,60,ZonaCraterRestringida,60,417528.40236814367,2112729.066500403,0.09913320951163769
2019,2,2,61,ZonaCraterRestringida,61,417525.0,2112775.0,0.10554316043853759
2019,2,2,62,ZonaCraterRestringida,62,417525.0,2112825.0,0.1174018508195877
2019,2,2,63,ZonaCraterRestringida,63,417525.0,2112875.0,0.059133995100855825
2019,2,2,64,ZonaCraterRestringida,64,417525.0,2112925.0,0.05365219060331583
